TRINITY_DN71916_c3_g1_i4	Carbohydrate transport and metabolism
TRINITY_DN71982_c2_g3_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71982_c2_g3_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71982_c3_g2_i1	Carbohydrate transport and metabolism
TRINITY_DN71982_c3_g2_i2	Carbohydrate transport and metabolism
TRINITY_DN71982_c3_g2_i3	Carbohydrate transport and metabolism
TRINITY_DN71982_c3_g2_i4	Carbohydrate transport and metabolism
TRINITY_DN71924_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN71924_c1_g2_i1	Signal transduction mechanisms
TRINITY_DN71924_c3_g1_i1	Amino acid transport and metabolism
TRINITY_DN71924_c3_g2_i1	Amino acid transport and metabolism
TRINITY_DN71924_c3_g2_i2	Amino acid transport and metabolism
TRINITY_DN71924_c7_g5_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71924_c7_g5_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71924_c7_g5_i3	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71974_c3_g1_i1	Signal transduction mechanisms
TRINITY_DN71977_c5_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN71977_c6_g1_i1	Lipid transport and metabolism
TRINITY_DN71989_c0_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i5	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i7	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i12	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i13	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i14	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i15	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i17	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN71989_c0_g1_i19	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN87270_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN62998_c0_g1_i1	Cytoskeleton
TRINITY_DN62901_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN62962_c2_g1_i1	Lipid transport and metabolism
TRINITY_DN62920_c2_g1_i1	Signal transduction mechanisms
TRINITY_DN62920_c2_g1_i2	Signal transduction mechanisms
TRINITY_DN62913_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN62913_c0_g2_i1	Signal transduction mechanisms
TRINITY_DN62942_c0_g1_i1	Nucleotide transport and metabolism
TRINITY_DN62942_c0_g2_i1	Nucleotide transport and metabolism
TRINITY_DN62977_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN62978_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN62954_c0_g1_i1	Cell cycle control, cell division, chromosome partitioning
TRINITY_DN62915_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN62914_c0_g1_i1	Transcription
TRINITY_DN62993_c0_g1_i1	Transcription
TRINITY_DN62917_c0_g1_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN62956_c0_g1_i1	Transcription
TRINITY_DN62956_c0_g1_i2	Transcription
TRINITY_DN62935_c0_g1_i1	Transcription
TRINITY_DN62970_c0_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN62970_c0_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN62970_c0_g1_i3	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN62970_c0_g1_i4	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN36698_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN36679_c0_g1_i1	Nucleotide transport and metabolism
TRINITY_DN36608_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN53852_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN53869_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN53869_c0_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN53984_c0_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN53928_c0_g1_i1	RNA processing and modification
TRINITY_DN27610_c0_g1_i1	Energy production and conversion
TRINITY_DN69118_c1_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69118_c1_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69163_c0_g2_i1	Transcription
TRINITY_DN69181_c0_g1_i1	RNA processing and modification
TRINITY_DN69110_c0_g1_i1	Transcription
TRINITY_DN69135_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i3	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i4	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i5	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i6	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69135_c0_g1_i8	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69165_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN69165_c1_g1_i2	Signal transduction mechanisms
TRINITY_DN69165_c1_g1_i3	Signal transduction mechanisms
TRINITY_DN69165_c1_g1_i4	Signal transduction mechanisms
TRINITY_DN69122_c0_g1_i1	Lipid transport and metabolism
TRINITY_DN69122_c0_g1_i2	Lipid transport and metabolism
TRINITY_DN69122_c0_g1_i3	Lipid transport and metabolism
TRINITY_DN69122_c0_g1_i4	Lipid transport and metabolism
TRINITY_DN69102_c3_g1_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN69102_c4_g6_i1	Signal transduction mechanisms
TRINITY_DN69102_c5_g1_i7	Signal transduction mechanisms
TRINITY_DN69152_c1_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69152_c1_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69152_c1_g1_i3	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69152_c1_g1_i4	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69145_c0_g1_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN69108_c0_g1_i2	Secondary metabolites biosynthesis, transport and catabolism
TRINITY_DN69129_c0_g1_i1	Transcription
TRINITY_DN69129_c0_g1_i2	Transcription
TRINITY_DN69129_c0_g1_i3	Transcription
TRINITY_DN69129_c0_g1_i4	Transcription
TRINITY_DN69129_c0_g1_i5	Transcription
TRINITY_DN69197_c0_g2_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69107_c0_g1_i1	Replication, recombination and repair
TRINITY_DN69107_c0_g1_i2	Replication, recombination and repair
TRINITY_DN69191_c0_g1_i6	Transcription
TRINITY_DN69128_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN69128_c0_g1_i2	Signal transduction mechanisms
TRINITY_DN69128_c0_g2_i1	Signal transduction mechanisms
TRINITY_DN69130_c1_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69130_c1_g1_i4	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69134_c0_g1_i1	Transcription
TRINITY_DN69150_c1_g1_i3	Cytoskeleton
TRINITY_DN69183_c3_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69183_c3_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69185_c3_g2_i1	Carbohydrate transport and metabolism
TRINITY_DN69116_c2_g2_i1	Signal transduction mechanisms
TRINITY_DN69116_c2_g3_i1	Signal transduction mechanisms
TRINITY_DN69116_c5_g1_i1	Signal transduction mechanisms
TRINITY_DN69188_c0_g1_i1	Cytoskeleton
TRINITY_DN69182_c8_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i3	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i4	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i5	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i6	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i7	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c8_g1_i8	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69182_c11_g1_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN69154_c0_g2_i2	Cytoskeleton
TRINITY_DN69154_c0_g2_i4	Cytoskeleton
TRINITY_DN69154_c0_g3_i1	Cytoskeleton
TRINITY_DN69126_c1_g2_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69126_c1_g2_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69155_c4_g1_i1	RNA processing and modification
TRINITY_DN69155_c4_g1_i2	RNA processing and modification
TRINITY_DN69155_c5_g2_i1	Signal transduction mechanisms
TRINITY_DN69155_c7_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69142_c0_g1_i1	Extracellular structures
TRINITY_DN69142_c0_g1_i2	Extracellular structures
TRINITY_DN69111_c0_g1_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i2	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i3	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i4	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i5	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i6	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i7	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i8	Translation, ribosomal structure and biogenesis
TRINITY_DN69111_c0_g1_i9	Translation, ribosomal structure and biogenesis
TRINITY_DN69137_c0_g1_i1	Transcription
TRINITY_DN69137_c0_g2_i1	Carbohydrate transport and metabolism
TRINITY_DN69137_c0_g2_i2	Carbohydrate transport and metabolism
TRINITY_DN69137_c0_g2_i3	Carbohydrate transport and metabolism
TRINITY_DN69139_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69139_c0_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69139_c0_g1_i3	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69139_c0_g1_i4	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69124_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN69136_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN69136_c0_g1_i2	Signal transduction mechanisms
TRINITY_DN69136_c0_g1_i5	Signal transduction mechanisms
TRINITY_DN69103_c1_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69103_c1_g1_i2	Signal transduction mechanisms
TRINITY_DN69103_c1_g1_i3	Signal transduction mechanisms
TRINITY_DN69103_c1_g1_i4	Posttranslational modification, protein turnover, chaperones
TRINITY_DN69103_c1_g1_i5	Signal transduction mechanisms
TRINITY_DN69156_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN69156_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN69148_c2_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69148_c2_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN69121_c0_g1_i3	Translation, ribosomal structure and biogenesis
TRINITY_DN69113_c2_g1_i1	Replication, recombination and repair
TRINITY_DN69113_c2_g1_i2	Replication, recombination and repair
TRINITY_DN69100_c1_g1_i1	Amino acid transport and metabolism
TRINITY_DN44803_c0_g1_i1	Replication, recombination and repair
TRINITY_DN70004_c9_g1_i1	Signal transduction mechanisms
TRINITY_DN70066_c6_g2_i1	Transcription
TRINITY_DN70066_c6_g2_i2	Transcription
TRINITY_DN70066_c6_g4_i1	Transcription
TRINITY_DN70063_c7_g1_i1	Transcription
TRINITY_DN70063_c7_g1_i2	Transcription
TRINITY_DN70084_c0_g1_i1	Transcription
TRINITY_DN70094_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN70094_c1_g1_i2	Signal transduction mechanisms
TRINITY_DN70037_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN70091_c4_g1_i1	Energy production and conversion
TRINITY_DN70091_c4_g1_i2	Energy production and conversion
TRINITY_DN70091_c4_g1_i3	Energy production and conversion
TRINITY_DN70091_c4_g1_i4	Energy production and conversion
TRINITY_DN70044_c0_g1_i1	Cytoskeleton
TRINITY_DN70044_c3_g1_i1	Signal transduction mechanisms
TRINITY_DN70044_c4_g1_i1	Cytoskeleton
TRINITY_DN70044_c4_g1_i2	Cytoskeleton
TRINITY_DN70044_c5_g1_i1	Inorganic ion transport and metabolism
TRINITY_DN70044_c5_g1_i2	Inorganic ion transport and metabolism
TRINITY_DN70098_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN70042_c1_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i3	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i4	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i5	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i6	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i7	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i9	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i10	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70042_c1_g1_i11	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70049_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70049_c0_g1_i3	Signal transduction mechanisms
TRINITY_DN70049_c0_g1_i4	Signal transduction mechanisms
TRINITY_DN70049_c0_g1_i5	Signal transduction mechanisms
TRINITY_DN70041_c1_g1_i1	Chromatin structure and dynamics
TRINITY_DN70041_c1_g1_i2	Chromatin structure and dynamics
TRINITY_DN70093_c1_g3_i1	Signal transduction mechanisms
TRINITY_DN70093_c1_g3_i2	Signal transduction mechanisms
TRINITY_DN70093_c1_g3_i3	Signal transduction mechanisms
TRINITY_DN70075_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN70060_c1_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70060_c1_g1_i3	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70060_c1_g1_i5	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70060_c1_g1_i6	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70060_c1_g1_i7	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70097_c2_g1_i1	Amino acid transport and metabolism
TRINITY_DN70071_c4_g3_i1	Carbohydrate transport and metabolism
TRINITY_DN70071_c6_g1_i1	Carbohydrate transport and metabolism
TRINITY_DN70076_c6_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70076_c6_g1_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70009_c1_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70009_c2_g1_i1	Transcription
TRINITY_DN70059_c3_g1_i1	RNA processing and modification
TRINITY_DN70059_c3_g1_i2	RNA processing and modification
TRINITY_DN70036_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70036_c0_g2_i1	Signal transduction mechanisms
TRINITY_DN70038_c1_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70038_c1_g2_i1	Transcription
TRINITY_DN70038_c1_g2_i2	Transcription
TRINITY_DN70010_c0_g1_i1	RNA processing and modification
TRINITY_DN70010_c0_g1_i2	RNA processing and modification
TRINITY_DN70012_c2_g1_i1	Transcription
TRINITY_DN70012_c2_g1_i2	Transcription
TRINITY_DN70028_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i2	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i4	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i5	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i6	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i7	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i8	Signal transduction mechanisms
TRINITY_DN70028_c0_g1_i9	Signal transduction mechanisms
TRINITY_DN70019_c7_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70019_c7_g2_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70019_c7_g3_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70050_c2_g1_i1	Transcription
TRINITY_DN70050_c2_g1_i2	Transcription
TRINITY_DN70050_c2_g1_i3	Transcription
TRINITY_DN70069_c8_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70069_c9_g1_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70069_c10_g3_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70069_c10_g3_i2	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70069_c10_g4_i1	Intracellular trafficking, secretion, and vesicular transport
TRINITY_DN70005_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70005_c0_g1_i2	Signal transduction mechanisms
TRINITY_DN70047_c2_g1_i1	Replication, recombination and repair
TRINITY_DN70047_c2_g1_i2	Replication, recombination and repair
TRINITY_DN70047_c2_g1_i4	Replication, recombination and repair
TRINITY_DN70047_c3_g1_i1	Carbohydrate transport and metabolism
TRINITY_DN70047_c3_g1_i2	Carbohydrate transport and metabolism
TRINITY_DN70047_c3_g1_i3	Carbohydrate transport and metabolism
TRINITY_DN70047_c4_g2_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN70047_c4_g2_i2	Translation, ribosomal structure and biogenesis
TRINITY_DN70047_c4_g2_i4	Translation, ribosomal structure and biogenesis
TRINITY_DN70047_c4_g2_i6	Translation, ribosomal structure and biogenesis
TRINITY_DN70065_c3_g1_i1	Signal transduction mechanisms
TRINITY_DN70065_c3_g2_i1	Signal transduction mechanisms
TRINITY_DN70065_c9_g1_i1	Signal transduction mechanisms
TRINITY_DN70051_c1_g1_i1	Signal transduction mechanisms
TRINITY_DN70000_c2_g2_i1	Secondary metabolites biosynthesis, transport and catabolism
TRINITY_DN70000_c2_g2_i2	Secondary metabolites biosynthesis, transport and catabolism
TRINITY_DN70096_c2_g2_i1	Translation, ribosomal structure and biogenesis
TRINITY_DN70043_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70043_c0_g1_i2	Signal transduction mechanisms
TRINITY_DN70043_c0_g1_i3	Signal transduction mechanisms
TRINITY_DN70043_c0_g1_i4	Signal transduction mechanisms
TRINITY_DN70043_c0_g1_i5	Signal transduction mechanisms
TRINITY_DN70043_c0_g1_i6	Signal transduction mechanisms
TRINITY_DN70054_c7_g1_i1	Energy production and conversion
TRINITY_DN70095_c1_g2_i1	Carbohydrate transport and metabolism
TRINITY_DN70078_c0_g1_i1	Defense mechanisms
TRINITY_DN70026_c2_g1_i1	Transcription
TRINITY_DN70058_c0_g1_i1	Carbohydrate transport and metabolism
TRINITY_DN70070_c0_g1_i2	Lipid transport and metabolism
TRINITY_DN70070_c0_g1_i4	Lipid transport and metabolism
TRINITY_DN70052_c3_g1_i2	Cytoskeleton
TRINITY_DN70052_c3_g1_i3	Cytoskeleton
TRINITY_DN70052_c3_g1_i4	Cytoskeleton
TRINITY_DN70008_c0_g1_i2	RNA processing and modification
TRINITY_DN70008_c0_g1_i3	RNA processing and modification
TRINITY_DN70073_c2_g1_i1	Cell wall/membrane/envelope biogenesis
TRINITY_DN70073_c2_g1_i2	Cell wall/membrane/envelope biogenesis
TRINITY_DN70073_c2_g1_i3	Cell wall/membrane/envelope biogenesis
TRINITY_DN70073_c2_g1_i4	Cell wall/membrane/envelope biogenesis
TRINITY_DN70073_c2_g1_i5	Cell wall/membrane/envelope biogenesis
TRINITY_DN70073_c2_g1_i6	Cell wall/membrane/envelope biogenesis
TRINITY_DN70080_c2_g1_i2	Coenzyme transport and metabolism
TRINITY_DN70080_c2_g1_i4	Coenzyme transport and metabolism
TRINITY_DN70067_c2_g1_i1	Lipid transport and metabolism
TRINITY_DN70067_c2_g3_i2	Lipid transport and metabolism
TRINITY_DN70045_c2_g1_i2	Signal transduction mechanisms
TRINITY_DN70045_c2_g1_i3	Signal transduction mechanisms
TRINITY_DN18535_c0_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN18573_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN5418_c0_g1_i1	Transcription
TRINITY_DN70188_c4_g1_i1	Amino acid transport and metabolism
TRINITY_DN70188_c5_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70110_c4_g2_i3	Inorganic ion transport and metabolism
TRINITY_DN70103_c0_g1_i1	Signal transduction mechanisms
TRINITY_DN70154_c0_g1_i1	Replication, recombination and repair
TRINITY_DN70167_c2_g1_i1	Cell cycle control, cell division, chromosome partitioning
TRINITY_DN70167_c2_g1_i2	Cell cycle control, cell division, chromosome partitioning
TRINITY_DN70158_c12_g1_i1	Signal transduction mechanisms
TRINITY_DN70158_c13_g1_i1	Lipid transport and metabolism
TRINITY_DN70158_c13_g1_i2	Lipid transport and metabolism
TRINITY_DN70158_c13_g1_i3	Lipid transport and metabolism
TRINITY_DN70107_c2_g1_i1	Lipid transport and metabolism
TRINITY_DN70107_c7_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70107_c7_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70113_c3_g1_i1	Amino acid transport and metabolism
TRINITY_DN70178_c7_g3_i1	RNA processing and modification
TRINITY_DN70178_c7_g3_i2	RNA processing and modification
TRINITY_DN70178_c7_g3_i3	RNA processing and modification
TRINITY_DN70178_c7_g7_i3	RNA processing and modification
TRINITY_DN70160_c0_g1_i1	RNA processing and modification
TRINITY_DN70127_c8_g1_i1	Signal transduction mechanisms
TRINITY_DN70127_c8_g1_i2	Signal transduction mechanisms
TRINITY_DN70127_c10_g1_i1	Amino acid transport and metabolism
TRINITY_DN70127_c10_g1_i2	Amino acid transport and metabolism
TRINITY_DN70127_c11_g1_i1	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g1_i2	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g1_i3	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g2_i1	RNA processing and modification
TRINITY_DN70127_c11_g1_i4	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g1_i6	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g1_i7	Carbohydrate transport and metabolism
TRINITY_DN70127_c11_g2_i3	Signal transduction mechanisms
TRINITY_DN70127_c11_g2_i4	RNA processing and modification
TRINITY_DN70127_c11_g1_i8	Carbohydrate transport and metabolism
TRINITY_DN70179_c5_g1_i1	Carbohydrate transport and metabolism
TRINITY_DN70102_c2_g1_i1	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70102_c2_g1_i2	Posttranslational modification, protein turnover, chaperones
TRINITY_DN70115_c1_g1_i1	Cytoskeleton
TRINITY_DN70115_c1_g2_i1	Cytoskeleton
TRINITY_DN70115_c1_g2_i2	Cytoskeleton
TRINITY_DN70124_c5_g1_i1	RNA processing and modification
TRINITY_DN70124_c5_g1_i2	RNA processing and modification
TRINITY_DN70124_c5_g1_i3	RNA processing and modification
TRINITY_DN70142_c0_g1_i1	Transcription
TRINITY_DN70142_c0_g1_i2	Transcription
TRINITY_DN70101_c0_g1_i1	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i2	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i3	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i4	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i5	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i6	Replication, recombination and repair
TRINITY_DN70101_c0_g1_i7	Replication, recombination and repair
TRINITY_DN70165_c11_g1_i1	Energy production and conversion
TRINITY_DN70165_c11_g1_i2	Energy production and conversion
TRINITY_DN70165_c11_g1_i3	Cytoskeleton
TRINITY_DN70165_c11_g2_i1	Transcription
TRINITY_DN70165_c11_g2_i2	Transcription
